"name","year","status","wind"
"Chantal",1983,"tropical depression",30
"Chantal",1983,"tropical storm",35
"Chantal",1983,"tropical storm",45
"Chantal",1983,"tropical storm",55
"Chantal",1983,"hurricane",65
"Chantal",1983,"hurricane",65
"Chantal",1983,"hurricane",65
"Chantal",1983,"hurricane",65
"Chantal",1983,"hurricane",65
"Chantal",1983,"tropical storm",55
"Chantal",1983,"tropical storm",55
"Chantal",1983,"tropical storm",45
"Chantal",1983,"tropical storm",40
"Chantal",1983,"tropical storm",40
"Chantal",1983,"tropical storm",40
"Chantal",1983,"tropical storm",35
"Chantal",1983,"tropical storm",35
"Chantal",1983,"tropical depression",30
"Chantal",1983,"tropical depression",30
"Dean",1983,"subtropical storm",35
"Dean",1983,"subtropical storm",35
"Dean",1983,"subtropical storm",40
"Dean",1983,"subtropical storm",40
"Dean",1983,"tropical storm",40
"Dean",1983,"tropical storm",45
"Dean",1983,"tropical storm",45
"Dean",1983,"tropical storm",50
"Dean",1983,"tropical storm",50
"Dean",1983,"tropical storm",55
"Dean",1983,"tropical storm",55
"Dean",1983,"tropical storm",55
"Dean",1983,"tropical storm",55
"Dean",1983,"tropical storm",55
"Dean",1983,"tropical storm",55
"Dean",1983,"tropical storm",40
"Dean",1983,"tropical depression",30
"Arthur",1984,"tropical depression",25
"Arthur",1984,"tropical depression",25
"Arthur",1984,"tropical depression",25
"Arthur",1984,"tropical storm",35
"Arthur",1984,"tropical storm",45
"Arthur",1984,"tropical storm",45
"Arthur",1984,"tropical storm",40
"Arthur",1984,"tropical storm",35
"Arthur",1984,"tropical storm",35
"Arthur",1984,"tropical storm",35
"Arthur",1984,"tropical storm",35
"Arthur",1984,"tropical storm",35
"Arthur",1984,"tropical depression",30
"Arthur",1984,"tropical depression",30
"Arthur",1984,"tropical depression",30
"Arthur",1984,"tropical depression",30
"Arthur",1984,"tropical depression",25
"Arthur",1984,"tropical depression",25
"Arthur",1984,"tropical depression",25
"Arthur",1984,"tropical depression",25
"Arthur",1984,"tropical depression",30
"Arthur",1984,"tropical depression",30
"Arthur",1984,"tropical depression",30
"Arthur",1984,"tropical depression",30
"Arthur",1984,"tropical depression",30
"Arthur",1984,"tropical depression",25
"Arthur",1984,"tropical depression",25
"Arthur",1984,"tropical depression",25
"Arthur",1984,"tropical depression",25
"Arthur",1984,"tropical depression",25
"Arthur",1984,"tropical depression",25
"Arthur",1984,"tropical depression",25
"Arthur",1984,"tropical depression",25
"Bertha",1984,"tropical depression",25
"Bertha",1984,"tropical depression",25
"Bertha",1984,"tropical depression",30
"Bertha",1984,"tropical depression",30
"Bertha",1984,"tropical storm",35
"Bertha",1984,"tropical storm",35
"Bertha",1984,"tropical storm",35
"Bertha",1984,"tropical storm",35
"Bertha",1984,"tropical depression",30
"Bertha",1984,"tropical depression",30
"Bertha",1984,"tropical depression",30
"Bertha",1984,"tropical depression",30
"Bertha",1984,"tropical depression",25
"Bertha",1984,"tropical depression",25
"Bertha",1984,"tropical depression",25
"Bertha",1984,"tropical depression",25
"Bertha",1984,"tropical depression",20
"Bertha",1984,"tropical depression",20
"Bertha",1984,"tropical depression",20
"Bertha",1984,"tropical depression",20
"Bertha",1984,"tropical depression",20
"Bertha",1984,"tropical depression",20
"Cesar",1984,"subtropical depression",25
"Cesar",1984,"subtropical depression",30
"Cesar",1984,"tropical storm",35
"Cesar",1984,"tropical storm",35
"Cesar",1984,"tropical storm",40
"Cesar",1984,"tropical storm",40
"Cesar",1984,"tropical storm",40
"Cesar",1984,"tropical storm",40
"Cesar",1984,"tropical storm",45
"Cesar",1984,"tropical storm",45
"Cesar",1984,"tropical storm",50
"Cesar",1984,"extratropical",50
"Diana",1984,"tropical storm",35
"Diana",1984,"tropical storm",40
"Diana",1984,"tropical storm",45
"Diana",1984,"tropical storm",50
"Diana",1984,"tropical storm",55
"Diana",1984,"tropical storm",60
"Diana",1984,"tropical storm",60
"Diana",1984,"tropical storm",60
"Diana",1984,"hurricane",65
"Diana",1984,"hurricane",70
"Diana",1984,"hurricane",80
"Diana",1984,"hurricane",85
"Diana",1984,"hurricane",100
"Diana",1984,"hurricane",110
"Diana",1984,"hurricane",115
"Diana",1984,"hurricane",95
"Diana",1984,"hurricane",95
"Diana",1984,"hurricane",90
"Diana",1984,"hurricane",85
"Diana",1984,"hurricane",80
"Diana",1984,"hurricane",80
"Diana",1984,"hurricane",65
"Diana",1984,"tropical storm",55
"Diana",1984,"tropical storm",45
"Diana",1984,"tropical storm",40
"Diana",1984,"tropical storm",45
"Diana",1984,"tropical storm",50
"Diana",1984,"tropical storm",55
"Diana",1984,"tropical storm",60
"Diana",1984,"tropical storm",60
"Diana",1984,"tropical storm",60
"Diana",1984,"tropical storm",60
"Diana",1984,"extratropical",60
"Edouard",1984,"tropical depression",30
"Edouard",1984,"tropical storm",35
"Edouard",1984,"tropical storm",40
"Edouard",1984,"tropical storm",45
"Edouard",1984,"tropical storm",55
"Edouard",1984,"tropical depression",25
"Edouard",1984,"tropical depression",25
"Fran",1984,"tropical depression",25
"Fran",1984,"tropical depression",25
"Fran",1984,"tropical depression",30
"Fran",1984,"tropical depression",30
"Fran",1984,"tropical depression",30
"Fran",1984,"tropical storm",35
"Fran",1984,"tropical storm",45
"Fran",1984,"tropical storm",50
"Fran",1984,"tropical storm",50
"Fran",1984,"tropical storm",55
"Fran",1984,"tropical storm",55
"Fran",1984,"tropical storm",55
"Fran",1984,"tropical storm",55
"Fran",1984,"tropical storm",50
"Fran",1984,"tropical storm",50
"Fran",1984,"tropical storm",50
"Fran",1984,"tropical storm",45
"Fran",1984,"tropical storm",40
"Fran",1984,"tropical storm",35
"Fran",1984,"tropical depression",30
"Fran",1984,"tropical depression",25
"Gustav",1984,"tropical depression",30
"Gustav",1984,"tropical depression",30
"Gustav",1984,"tropical depression",30
"Gustav",1984,"tropical depression",30
"Gustav",1984,"tropical depression",30
"Gustav",1984,"tropical depression",30
"Gustav",1984,"tropical depression",30
"Gustav",1984,"tropical depression",30
"Gustav",1984,"tropical storm",45
"Gustav",1984,"tropical storm",45
"Gustav",1984,"tropical storm",45
"Hortense",1984,"subtropical depression",30
"Hortense",1984,"subtropical depression",30
"Hortense",1984,"subtropical depression",30
"Hortense",1984,"subtropical storm",35
"Hortense",1984,"subtropical storm",35
"Hortense",1984,"subtropical storm",35
"Hortense",1984,"subtropical storm",40
"Hortense",1984,"tropical storm",40
"Hortense",1984,"tropical storm",45
"Hortense",1984,"tropical storm",55
"Hortense",1984,"tropical storm",60
"Hortense",1984,"hurricane",65
"Hortense",1984,"hurricane",65
"Hortense",1984,"tropical storm",60
"Hortense",1984,"tropical storm",50
"Hortense",1984,"tropical storm",45
"Hortense",1984,"tropical storm",40
"Hortense",1984,"tropical storm",40
"Hortense",1984,"tropical storm",35
"Hortense",1984,"tropical storm",35
"Hortense",1984,"tropical storm",35
"Hortense",1984,"tropical storm",35
"Hortense",1984,"tropical storm",40
"Hortense",1984,"tropical storm",40
"Hortense",1984,"tropical storm",45
"Hortense",1984,"tropical storm",45
"Hortense",1984,"tropical storm",45
"Hortense",1984,"tropical storm",40
"Hortense",1984,"tropical storm",40
"Hortense",1984,"tropical storm",35
"Hortense",1984,"tropical storm",35
"Hortense",1984,"tropical storm",35
"Hortense",1984,"tropical storm",40
"Hortense",1984,"tropical storm",45
"Hortense",1984,"tropical storm",50
"Hortense",1984,"tropical storm",50
"Hortense",1984,"tropical storm",50
"Hortense",1984,"tropical storm",50
"Hortense",1984,"tropical storm",50
"Hortense",1984,"tropical storm",45
"Isidore",1984,"tropical depression",30
"Isidore",1984,"tropical depression",30
"Isidore",1984,"tropical depression",30
"Isidore",1984,"tropical depression",30
"Isidore",1984,"tropical storm",40
"Isidore",1984,"tropical storm",45
"Isidore",1984,"tropical storm",45
"Isidore",1984,"tropical storm",50
"Isidore",1984,"tropical storm",50
"Isidore",1984,"tropical storm",45
"Isidore",1984,"tropical storm",45
"Isidore",1984,"tropical storm",45
"Isidore",1984,"tropical storm",45
"Isidore",1984,"tropical storm",45
"Isidore",1984,"tropical storm",45
"Isidore",1984,"tropical storm",45
"Isidore",1984,"tropical storm",45
"Isidore",1984,"tropical storm",45
"Isidore",1984,"tropical storm",50
"Isidore",1984,"tropical storm",40
"Isidore",1984,"tropical storm",40
"Isidore",1984,"tropical storm",40
"Isidore",1984,"tropical depression",30
"Isidore",1984,"tropical depression",30
"Isidore",1984,"tropical depression",25
"Josephine",1984,"subtropical depression",25
"Josephine",1984,"subtropical depression",25
"Josephine",1984,"subtropical depression",25
"Josephine",1984,"subtropical depression",30
"Josephine",1984,"subtropical depression",30
"Josephine",1984,"tropical storm",40
"Josephine",1984,"tropical storm",50
"Josephine",1984,"tropical storm",55
"Josephine",1984,"tropical storm",60
"Josephine",1984,"tropical storm",60
"Josephine",1984,"tropical storm",60
"Josephine",1984,"tropical storm",60
"Josephine",1984,"hurricane",65
"Josephine",1984,"hurricane",70
"Josephine",1984,"hurricane",70
"Josephine",1984,"hurricane",75
"Josephine",1984,"hurricane",80
"Josephine",1984,"hurricane",85
"Josephine",1984,"hurricane",85
"Josephine",1984,"hurricane",90
"Josephine",1984,"hurricane",90
"Josephine",1984,"hurricane",90
"Josephine",1984,"hurricane",90
"Josephine",1984,"hurricane",85
"Josephine",1984,"hurricane",85
"Josephine",1984,"hurricane",80
"Josephine",1984,"hurricane",70
"Josephine",1984,"hurricane",65
"Josephine",1984,"hurricane",65
"Josephine",1984,"hurricane",70
"Josephine",1984,"hurricane",70
"Josephine",1984,"hurricane",70
"Josephine",1984,"hurricane",65
"Josephine",1984,"hurricane",65
"Josephine",1984,"hurricane",65
"Josephine",1984,"hurricane",65
"Josephine",1984,"hurricane",65
"Josephine",1984,"hurricane",65
"Josephine",1984,"hurricane",65
"Josephine",1984,"hurricane",65
"Josephine",1984,"tropical storm",60
"Josephine",1984,"tropical storm",60
"Josephine",1984,"tropical storm",55
"Josephine",1984,"tropical storm",50
"Josephine",1984,"tropical storm",50
"Josephine",1984,"tropical storm",50
"Josephine",1984,"extratropical",45
"Josephine",1984,"extratropical",45
"Josephine",1984,"extratropical",45
"Josephine",1984,"extratropical",40
"Josephine",1984,"extratropical",40
"Josephine",1984,"extratropical",35
"Josephine",1984,"extratropical",30
"Josephine",1984,"extratropical",30
"Josephine",1984,"extratropical",30
"Josephine",1984,"extratropical",30
"Klaus",1984,"tropical depression",15
"Klaus",1984,"tropical depression",15
"Klaus",1984,"tropical depression",20
"Klaus",1984,"tropical depression",25
"Klaus",1984,"tropical storm",35
"Klaus",1984,"tropical storm",40
"Klaus",1984,"tropical storm",45
"Klaus",1984,"tropical storm",50
"Klaus",1984,"tropical storm",60
"Klaus",1984,"hurricane",65
"Klaus",1984,"hurricane",70
"Klaus",1984,"hurricane",75
"Klaus",1984,"hurricane",80
"Klaus",1984,"hurricane",80
"Klaus",1984,"hurricane",80
"Klaus",1984,"hurricane",80
"Klaus",1984,"hurricane",80
"Klaus",1984,"hurricane",80
"Klaus",1984,"hurricane",75
"Klaus",1984,"hurricane",75
"Klaus",1984,"hurricane",75
"Klaus",1984,"hurricane",75
"Klaus",1984,"hurricane",70
"Klaus",1984,"hurricane",70
"Klaus",1984,"hurricane",70
"Klaus",1984,"hurricane",70
"Klaus",1984,"hurricane",70
"Klaus",1984,"hurricane",65
"Klaus",1984,"subtropical storm",60
"Klaus",1984,"subtropical storm",60
"Klaus",1984,"subtropical storm",55
"Klaus",1984,"subtropical storm",55
"Klaus",1984,"extratropical",50
"Lili",1984,"subtropical storm",50
"Lili",1984,"subtropical storm",50
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",55
"Lili",1984,"subtropical storm",60
"Lili",1984,"subtropical storm",60
"Lili",1984,"subtropical storm",60
"Lili",1984,"subtropical storm",60
"Lili",1984,"subtropical storm",60
"Lili",1984,"subtropical storm",60
"Lili",1984,"subtropical storm",60
"Lili",1984,"subtropical storm",60
"Lili",1984,"hurricane",70
"Lili",1984,"hurricane",70
"Lili",1984,"hurricane",70
"Lili",1984,"hurricane",70
"Lili",1984,"hurricane",70
"Lili",1984,"hurricane",70
"Lili",1984,"hurricane",70
"Lili",1984,"hurricane",70
"Lili",1984,"hurricane",70
"Lili",1984,"hurricane",70
"Lili",1984,"hurricane",65
"Lili",1984,"tropical storm",55
"Lili",1984,"tropical storm",50
"Lili",1984,"tropical storm",45
"Lili",1984,"tropical storm",35
"Lili",1984,"tropical depression",30
"Lili",1984,"tropical depression",25
"Ana",1985,"tropical depression",30
"Ana",1985,"tropical depression",30
"Ana",1985,"tropical depression",30
"Ana",1985,"tropical depression",30
"Ana",1985,"tropical storm",35
"Ana",1985,"tropical storm",35
"Ana",1985,"tropical storm",40
"Ana",1985,"tropical storm",40
"Ana",1985,"tropical storm",45
"Ana",1985,"tropical storm",45
"Ana",1985,"tropical storm",45
"Ana",1985,"tropical storm",50
"Ana",1985,"tropical storm",55
"Ana",1985,"tropical storm",60
"Ana",1985,"extratropical",55
"Ana",1985,"extratropical",50
"Bob",1985,"tropical depression",25
"Bob",1985,"tropical depression",25
"Bob",1985,"tropical depression",25
"Bob",1985,"tropical depression",25
"Bob",1985,"tropical depression",30
"Bob",1985,"tropical depression",30
"Bob",1985,"tropical storm",35
"Bob",1985,"tropical storm",35
"Bob",1985,"tropical storm",40
"Bob",1985,"tropical storm",40
"Bob",1985,"tropical storm",40
"Bob",1985,"tropical storm",40
"Bob",1985,"tropical storm",50
"Bob",1985,"tropical storm",60
"Bob",1985,"hurricane",65
"Bob",1985,"hurricane",65
"Bob",1985,"hurricane",65
"Bob",1985,"tropical storm",55
"Bob",1985,"tropical storm",45
"Bob",1985,"tropical depression",30
"Bob",1985,"tropical depression",25
"Claudette",1985,"subtropical depression",25
"Claudette",1985,"subtropical depression",25
"Claudette",1985,"subtropical depression",25
"Claudette",1985,"subtropical depression",30
"Claudette",1985,"subtropical depression",30
"Claudette",1985,"tropical storm",35
"Claudette",1985,"tropical storm",35
"Claudette",1985,"tropical storm",35
"Claudette",1985,"tropical storm",40
"Claudette",1985,"tropical storm",40
"Claudette",1985,"tropical storm",45
"Claudette",1985,"tropical storm",45
"Claudette",1985,"tropical storm",50
"Claudette",1985,"tropical storm",50
"Claudette",1985,"tropical storm",55
"Claudette",1985,"tropical storm",55
"Claudette",1985,"tropical storm",60
"Claudette",1985,"tropical storm",60
"Claudette",1985,"hurricane",65
"Claudette",1985,"hurricane",65
"Claudette",1985,"hurricane",65
"Claudette",1985,"hurricane",70
"Claudette",1985,"hurricane",70
"Claudette",1985,"hurricane",75
"Claudette",1985,"hurricane",75
"Claudette",1985,"tropical storm",60
"Claudette",1985,"tropical storm",45
"Claudette",1985,"tropical storm",40
"Claudette",1985,"tropical storm",40
"Claudette",1985,"extratropical",40
"Danny",1985,"tropical depression",25
"Danny",1985,"tropical depression",25
"Danny",1985,"tropical depression",25
"Danny",1985,"tropical depression",25
"Danny",1985,"tropical depression",25
"Danny",1985,"tropical depression",25
"Danny",1985,"tropical depression",30
"Danny",1985,"tropical depression",30
"Danny",1985,"tropical storm",35
"Danny",1985,"tropical storm",45
"Danny",1985,"tropical storm",50
"Danny",1985,"tropical storm",60
"Danny",1985,"hurricane",70
"Danny",1985,"hurricane",75
"Danny",1985,"hurricane",80
"Danny",1985,"hurricane",80
"Danny",1985,"hurricane",70
"Danny",1985,"tropical storm",50
"Danny",1985,"tropical storm",40
"Danny",1985,"tropical depression",30
"Danny",1985,"tropical depression",30
"Danny",1985,"tropical depression",30
"Danny",1985,"tropical depression",30
"Danny",1985,"tropical depression",30
"Danny",1985,"tropical depression",30
"Danny",1985,"tropical depression",25
"Danny",1985,"tropical depression",25
"Danny",1985,"tropical depression",25
"Danny",1985,"tropical depression",25
"Danny",1985,"extratropical",25
"Danny",1985,"extratropical",25
"Danny",1985,"extratropical",25
"Danny",1985,"extratropical",25
"Danny",1985,"extratropical",20
"Danny",1985,"extratropical",20
"Danny",1985,"extratropical",20
"Danny",1985,"extratropical",20
"Elena",1985,"tropical depression",30
"Elena",1985,"tropical depression",30
"Elena",1985,"tropical depression",30
"Elena",1985,"tropical storm",45
"Elena",1985,"tropical storm",50
"Elena",1985,"tropical storm",55
"Elena",1985,"hurricane",65
"Elena",1985,"hurricane",70
"Elena",1985,"hurricane",75
"Elena",1985,"hurricane",80
"Elena",1985,"hurricane",90
"Elena",1985,"hurricane",90
"Elena",1985,"hurricane",90
"Elena",1985,"hurricane",90
"Elena",1985,"hurricane",90
"Elena",1985,"hurricane",90
"Elena",1985,"hurricane",95
"Elena",1985,"hurricane",100
"Elena",1985,"hurricane",105
"Elena",1985,"hurricane",110
"Elena",1985,"hurricane",110
"Elena",1985,"hurricane",105
"Elena",1985,"hurricane",100
"Elena",1985,"hurricane",100
"Elena",1985,"tropical storm",60
"Elena",1985,"tropical storm",45
"Elena",1985,"tropical depression",30
"Elena",1985,"tropical depression",25
"Elena",1985,"tropical depression",25
"Elena",1985,"tropical depression",20
"Elena",1985,"tropical depression",20
"Elena",1985,"tropical depression",20
"Elena",1985,"tropical depression",20
"Fabian",1985,"tropical depression",25
"Fabian",1985,"tropical depression",25
"Fabian",1985,"tropical depression",30
"Fabian",1985,"tropical depression",30
"Fabian",1985,"tropical storm",40
"Fabian",1985,"tropical storm",45
"Fabian",1985,"tropical storm",50
"Fabian",1985,"tropical storm",55
"Fabian",1985,"tropical storm",55
"Fabian",1985,"tropical storm",55
"Fabian",1985,"tropical storm",55
"Fabian",1985,"tropical storm",55
"Fabian",1985,"tropical storm",55
"Fabian",1985,"tropical storm",55
"Fabian",1985,"tropical storm",55
"Fabian",1985,"tropical storm",55
"Gloria",1985,"tropical depression",25
"Gloria",1985,"tropical depression",25
"Gloria",1985,"tropical depression",30
"Gloria",1985,"tropical depression",30
"Gloria",1985,"tropical storm",35
"Gloria",1985,"tropical storm",35
"Gloria",1985,"tropical storm",35
"Gloria",1985,"tropical storm",35
"Gloria",1985,"tropical storm",35
"Gloria",1985,"tropical depression",30
"Gloria",1985,"tropical depression",30
"Gloria",1985,"tropical depression",30
"Gloria",1985,"tropical depression",30
"Gloria",1985,"tropical depression",30
"Gloria",1985,"tropical storm",35
"Gloria",1985,"tropical storm",40
"Gloria",1985,"tropical storm",45
"Gloria",1985,"tropical storm",45
"Gloria",1985,"tropical storm",50
"Gloria",1985,"tropical storm",55
"Gloria",1985,"tropical storm",60
"Gloria",1985,"hurricane",65
"Gloria",1985,"hurricane",65
"Gloria",1985,"hurricane",70
"Gloria",1985,"hurricane",70
"Gloria",1985,"hurricane",65
"Gloria",1985,"hurricane",65
"Gloria",1985,"hurricane",65
"Gloria",1985,"hurricane",65
"Gloria",1985,"hurricane",75
"Gloria",1985,"hurricane",95
"Gloria",1985,"hurricane",100
"Gloria",1985,"hurricane",100
"Gloria",1985,"hurricane",105
"Gloria",1985,"hurricane",120
"Gloria",1985,"hurricane",125
"Gloria",1985,"hurricane",115
"Gloria",1985,"hurricane",95
"Gloria",1985,"hurricane",85
"Gloria",1985,"hurricane",80
"Gloria",1985,"hurricane",80
"Gloria",1985,"hurricane",85
"Gloria",1985,"hurricane",90
"Gloria",1985,"hurricane",90
"Gloria",1985,"hurricane",90
"Gloria",1985,"hurricane",85
"Gloria",1985,"hurricane",75
"Gloria",1985,"hurricane",75
"Gloria",1985,"extratropical",50
"Gloria",1985,"extratropical",50
"Gloria",1985,"extratropical",50
"Gloria",1985,"extratropical",50
"Gloria",1985,"extratropical",50
"Gloria",1985,"extratropical",50
"Gloria",1985,"extratropical",50
"Gloria",1985,"extratropical",50
"Gloria",1985,"extratropical",50
"Gloria",1985,"extratropical",50
"Gloria",1985,"extratropical",50
"Gloria",1985,"extratropical",50
"Gloria",1985,"extratropical",50
"Gloria",1985,"extratropical",50
"Gloria",1985,"extratropical",50
"Gloria",1985,"extratropical",50
"Gloria",1985,"extratropical",50
"Henri",1985,"tropical depression",25
"Henri",1985,"tropical depression",25
"Henri",1985,"tropical depression",25
"Henri",1985,"tropical depression",25
"Henri",1985,"tropical depression",30
"Henri",1985,"tropical depression",30
"Henri",1985,"tropical storm",35
"Henri",1985,"tropical storm",50
"Henri",1985,"tropical storm",45
"Henri",1985,"tropical storm",40
"Henri",1985,"tropical storm",35
"Henri",1985,"tropical storm",35
"Henri",1985,"tropical storm",35
"Henri",1985,"tropical storm",35
"Henri",1985,"tropical depression",30
"Isabel",1985,"tropical depression",30
"Isabel",1985,"tropical storm",35
"Isabel",1985,"tropical storm",40
"Isabel",1985,"tropical storm",40
"Isabel",1985,"tropical storm",45
"Isabel",1985,"tropical storm",50
"Isabel",1985,"tropical storm",55
"Isabel",1985,"tropical storm",60
"Isabel",1985,"tropical storm",60
"Isabel",1985,"tropical storm",60
"Isabel",1985,"tropical storm",60
"Isabel",1985,"tropical storm",60
"Isabel",1985,"tropical storm",55
"Isabel",1985,"tropical storm",45
"Isabel",1985,"tropical storm",40
"Isabel",1985,"tropical storm",35
"Isabel",1985,"tropical storm",35
"Isabel",1985,"tropical depression",30
"Isabel",1985,"tropical depression",30
"Isabel",1985,"tropical depression",25
"Isabel",1985,"tropical depression",25
"Isabel",1985,"tropical depression",25
"Isabel",1985,"tropical depression",25
"Isabel",1985,"tropical depression",25
"Isabel",1985,"tropical depression",25
"Isabel",1985,"tropical depression",25
"Isabel",1985,"tropical depression",25
"Isabel",1985,"tropical depression",25
"Isabel",1985,"tropical depression",25
"Isabel",1985,"tropical depression",25
"Isabel",1985,"tropical depression",25
"Isabel",1985,"tropical depression",25
"Isabel",1985,"tropical depression",25
"Isabel",1985,"tropical depression",25
"Isabel",1985,"tropical depression",25
"Isabel",1985,"tropical depression",25
"Juan",1985,"tropical depression",30
"Juan",1985,"tropical depression",30
"Juan",1985,"tropical storm",35
"Juan",1985,"tropical storm",40
"Juan",1985,"tropical storm",45
"Juan",1985,"tropical storm",50
"Juan",1985,"tropical storm",55
"Juan",1985,"tropical storm",60
"Juan",1985,"hurricane",65
"Juan",1985,"hurricane",70
"Juan",1985,"hurricane",75
"Juan",1985,"hurricane",75
"Juan",1985,"hurricane",75
"Juan",1985,"hurricane",70
"Juan",1985,"hurricane",65
"Juan",1985,"hurricane",65
"Juan",1985,"tropical storm",60
"Juan",1985,"tropical storm",60
"Juan",1985,"tropical storm",55
"Juan",1985,"tropical storm",55
"Juan",1985,"tropical storm",55
"Juan",1985,"tropical storm",55
"Juan",1985,"tropical storm",55
"Juan",1985,"tropical storm",60
"Juan",1985,"tropical storm",55
"Juan",1985,"tropical storm",40
"Juan",1985,"tropical storm",35
"Juan",1985,"extratropical",30
"Juan",1985,"extratropical",25
"Kate",1985,"tropical storm",35
"Kate",1985,"tropical storm",45
"Kate",1985,"tropical storm",50
"Kate",1985,"tropical storm",55
"Kate",1985,"hurricane",70
"Kate",1985,"hurricane",75
"Kate",1985,"hurricane",75
"Kate",1985,"hurricane",75
"Kate",1985,"hurricane",80
"Kate",1985,"hurricane",80
"Kate",1985,"hurricane",80
"Kate",1985,"hurricane",80
"Kate",1985,"hurricane",85
"Kate",1985,"hurricane",95
"Kate",1985,"hurricane",95
"Kate",1985,"hurricane",90
"Kate",1985,"hurricane",80
"Kate",1985,"hurricane",85
"Kate",1985,"hurricane",95
"Kate",1985,"hurricane",105
"Kate",1985,"hurricane",105
"Kate",1985,"hurricane",105
"Kate",1985,"hurricane",100
"Kate",1985,"hurricane",95
"Kate",1985,"hurricane",85
"Kate",1985,"hurricane",85
"Kate",1985,"hurricane",80
"Kate",1985,"hurricane",65
"Kate",1985,"tropical storm",50
"Kate",1985,"tropical storm",45
"Kate",1985,"tropical storm",40
"Kate",1985,"tropical storm",35
"Kate",1985,"tropical storm",35
"Kate",1985,"extratropical",35
"Andrew",1986,"subtropical depression",30
"Andrew",1986,"subtropical depression",30
"Andrew",1986,"subtropical depression",30
"Andrew",1986,"subtropical depression",30
"Andrew",1986,"tropical storm",35
"Andrew",1986,"tropical storm",40
"Andrew",1986,"tropical storm",45
"Andrew",1986,"tropical storm",45
"Andrew",1986,"tropical storm",45
"Andrew",1986,"tropical storm",45
"Andrew",1986,"tropical storm",45
"Andrew",1986,"tropical storm",45
"Andrew",1986,"tropical storm",45
"Andrew",1986,"tropical storm",45
"Andrew",1986,"tropical storm",40
"Andrew",1986,"tropical storm",35
"Bonnie",1986,"tropical depression",25
"Bonnie",1986,"tropical depression",25
"Bonnie",1986,"tropical depression",25
"Bonnie",1986,"tropical depression",30
"Bonnie",1986,"tropical storm",40
"Bonnie",1986,"tropical storm",45
"Bonnie",1986,"tropical storm",50
"Bonnie",1986,"tropical storm",55
"Bonnie",1986,"hurricane",65
"Bonnie",1986,"hurricane",70
"Bonnie",1986,"hurricane",75
"Bonnie",1986,"hurricane",75
"Bonnie",1986,"hurricane",65
"Bonnie",1986,"tropical storm",35
"Bonnie",1986,"tropical depression",30
"Bonnie",1986,"tropical depression",25
"Bonnie",1986,"tropical depression",20
"Bonnie",1986,"tropical depression",20
"Bonnie",1986,"tropical depression",15
"Bonnie",1986,"tropical depression",10
"Bonnie",1986,"tropical depression",10
"Charley",1986,"subtropical depression",10
"Charley",1986,"subtropical depression",10
"Charley",1986,"subtropical depression",10
"Charley",1986,"subtropical depression",10
"Charley",1986,"subtropical depression",10
"Charley",1986,"subtropical depression",10
"Charley",1986,"subtropical depression",15
"Charley",1986,"subtropical depression",15
"Charley",1986,"tropical depression",30
"Charley",1986,"tropical storm",35
"Charley",1986,"tropical storm",40
"Charley",1986,"tropical storm",40
"Charley",1986,"tropical storm",45
"Charley",1986,"tropical storm",50
"Charley",1986,"tropical storm",55
"Charley",1986,"tropical storm",60
"Charley",1986,"hurricane",65
"Charley",1986,"hurricane",65
"Charley",1986,"hurricane",65
"Charley",1986,"hurricane",70
"Charley",1986,"hurricane",65
"Charley",1986,"tropical storm",60
"Charley",1986,"tropical storm",60
"Charley",1986,"tropical storm",55
"Charley",1986,"tropical storm",50
"Charley",1986,"tropical storm",45
"Charley",1986,"tropical storm",45
"Charley",1986,"tropical storm",40
"Charley",1986,"tropical storm",40
"Charley",1986,"tropical storm",40
"Charley",1986,"tropical storm",40
"Charley",1986,"extratropical",40
"Charley",1986,"extratropical",40
"Charley",1986,"extratropical",40
"Charley",1986,"extratropical",45
"Charley",1986,"extratropical",45
"Charley",1986,"extratropical",45
"Charley",1986,"extratropical",45
"Charley",1986,"extratropical",45
"Charley",1986,"extratropical",45
"Charley",1986,"extratropical",45
"Charley",1986,"extratropical",45
"Charley",1986,"extratropical",45
"Charley",1986,"extratropical",45
"Charley",1986,"extratropical",40
"Charley",1986,"extratropical",40
"Charley",1986,"extratropical",40
"Charley",1986,"extratropical",40
"Charley",1986,"extratropical",40
"Charley",1986,"extratropical",40
"Charley",1986,"extratropical",50
"Charley",1986,"extratropical",45
"Charley",1986,"extratropical",45
"Charley",1986,"extratropical",45
"Charley",1986,"extratropical",45
"Charley",1986,"extratropical",45
"Charley",1986,"extratropical",45
"Charley",1986,"extratropical",35
"Charley",1986,"extratropical",35
